go_gjson          c_mjson          	{"😀\s":2,"😀":3}	2	3
go_gjson          c_mjson          	{"😀\u":2,"😀":3}	2	3
go_gjson          c_mjson          	{"😀\\x01":2,"😀":3}	2	3
go_gjson          cpp_mongoose     	{"0\#":2,"0":3}	2	3
go_gjson          cpp_mongoose     	{"0\,":2,"0":3}	2	3
go_gjson          cpp_mongoose     	{"0\0":2,"0":3}	2	3
go_gjson          cpp_mongoose     	{"q\#":2,"q":3}	2	3
go_gjson          cpp_mongoose     	{"q\0":2,"q":3}	2	3
go_gjson          cpp_mongoose     	{"q\]":2,"q":3}	2	3
go_gjson          cpp_mongoose     	{"q\c":2,"q":3}	2	3
go_gjson          cpp_mongoose     	{"q\g":2,"q":3}	2	3
go_gjson          cpp_mongoose     	{"q\o":2,"q":3}	2	3
go_gjson          cpp_mongoose     	{"q\q":2,"q":3}	2	3
go_gjson          cpp_mongoose     	{"😀\#":2,"😀":3}	2	3
go_gjson          cpp_mongoose     	{"😀\0":2,"😀":3}	2	3
go_gjson          cpp_mongoose     	{"😀\]":2,"😀":3}	2	3
go_gjson          cpp_mongoose     	{"😀\c":2,"😀":3}	2	3
go_gjson          cpp_mongoose     	{"😀\g":2,"😀":3}	2	3
go_gjson          cpp_mongoose     	{"😀\o":2,"😀":3}	2	3
go_gjson          cpp_mongoose     	{"😀\s":2,"😀":3}	2	3
go_gjson          cpp_mongoose     	{"😀\u":2,"😀":3}	2	3
go_gjson          cpp_mongoose     	{"😀\\x01":2,"😀":3}	2	3
go_gjson          go_fastjson      	{"0\#":2,"0":3}	2	3
go_gjson          go_fastjson      	{"0\0":2,"0":3}	2	3
go_gjson          go_fastjson      	{"0\]":2,"0":3}	2	3
go_gjson          go_fastjson      	{"0\c":2,"0":3}	2	3
go_gjson          go_fastjson      	{"0\g":2,"0":3}	2	3
go_gjson          go_fastjson      	{"0\o":2,"0":3}	2	3
go_gjson          go_fastjson      	{"0\s":2,"0":3}	2	3
go_gjson          go_fastjson      	{"0\u":2,"0":3}	2	3
go_gjson          go_fastjson      	{"0\\x00":2,"0":3}	2	3
go_gjson          go_fastjson      	{"q\#":2,"q":3}	2	3
go_gjson          go_fastjson      	{"q\0":2,"q":3}	2	3
